1709402,a567,10459
1709402,a571,10274
1709402,a573,30084
1709402,a574,30141
1709402,a578,30214
1709402,a580,10274
1709402,a582,10562
1709402,a583,10019
1709402,a585,20412
1709402,a590,10108
1709402,a593,10283
1709402,a601,10012
1709402,a603,40006
1709402,a607,30214
1709402,a609,10274
1709402,a615,10012
1709402,a617,40006
1709402,a621,30214
1709402,a623,10072
1709402,a625,10203
1709402,a629,30214
1709402,a635,30037
1709402,a636,30084
1709402,a637,10373
1709402,a641,10911
1709402,a645,40648
1709402,a648,10064
1709402,a651,30084
1709402,a652,10373
1709402,a656,30214
1709402,a658,10274
1709402,a660,40006
1709402,a661,10761
1709402,a670,10998
1709402,a673,10604
1709402,a676,10998
1709402,a679,40006
1709402,a682,30223
1709402,a684,30028
1709402,a684,30225
1709402,a686,10057
1709402,a687,10998
1709402,a694,31418
1709402,a695,30156
1709402,a696,31418
1709402,a702,30223
1709402,a704,10057
1709402,a706,10998
1709402,a712,10802
1709402,a714,30236
1709402,a714,40006
1709402,a716,10441
1709402,a720,10274
1709402,a724,10641
1709402,a729,30214
1709402,a736,10108
1709402,a738,30223
1709402,a740,30028
1709402,a740,30225
1709402,a747,31418
1709402,a749,30214
1709402,a751,10521
1709402,a753,30214
1709402,a764,11178
1709402,a766,10434
1709402,a774,10530
1709402,a779,10911
1709402,a790,10601
1709402,a791,30236
1709402,a791,40006
1709402,a795,30214
1709402,a797,11153
1709402,a798,10106
1709402,a798,10410
1709402,a801,11022
1709402,a804,40006
1709402,a805,10911
1709402,a809,10106
1709402,a811,10911
1709402,a816,10562
1709402,a825,10911
1709402,a827,10274
1709402,a830,30037
1709402,a831,31418
1709402,a838,30780
1709402,a840,10955
1709402,a840,30761
1709402,a844,10449
1709402,a847,31418
1709402,a851,11153
1709402,a854,10099
1709402,a854,10709
1709402,a860,10104
1709402,a867,10587
1709402,a870,10562
1709402,a872,20412
1709402,a874,10019
1709402,a879,30214
1709402,a883,10012
1709402,a885,40006
1709402,a887,10274
1709402,a893,10283
1709402,a901,10012
1709402,a903,40006
1709402,a905,10693
1709402,a912,30214
1709402,a914,10072
1709402,a916,10203
1709402,a920,30214
1709402,a922,10302
1709402,a924,10434
1709402,a928,10035
1709402,a933,10445
1709402,a941,30037
1709402,a942,31418
1709402,a944,10145
1709402,a945,10562
1709402,a946,11153
1709402,a949,10608
1709402,a951,10482
1709402,a954,10035
1709402,a960,10410
1709402,a964,10911
1709402,a973,31418
1709402,a992,40648
1709402,a995,31418
1709402,a998,40637
1709402,a1003,31418
1709402,a1005,40640
1709402,a1005,40645
1709402,a1008,10648
1709402,a1017,31418
1709402,a1019,30037
1709402,a1020,31418
1709402,a1021,31333
1709402,a1022,31179
1709402,a1026,31333
1709402,a1037,31418
1709402,a1038,40640
1709402,a1038,40645
1709402,a1041,20195
1709402,a1041,20322
1709402,a1044,40640
1709402,a1044,40645
1709402,a1048,10035
1709402,a1049,30214
1709402,a1061,30141
1709402,a1063,10234
1709402,a1065,40648
1709402,a1068,10944
1709402,a1070,10035
1709402,a1073,31418
1709402,a1092,30214
1709402,a1101,10641
1709402,a1105,30776
1709402,a1107,10082
1709402,a1110,30214
1709402,a1119,10391
1709402,a1124,10903
1709402,a1128,10106
1709402,a1131,30214
1709402,a1142,30223
1709402,a1149,11032
1709402,a1152,30214
1709402,a1155,10189
1709402,a1155,10554
1709402,a1171,10189
1709402,a1171,10554
1709402,a1171,10562
1709402,a1175,30214
1709402,a1177,10035
1709402,a1184,31418
1709402,a1185,30156
1709402,a1187,40217
1709402,a1193,10801
1709402,a1200,31418
1709402,a1201,30156
1709402,a1203,30214
1709402,a1214,30084
1709402,a1218,10562
1709402,a1221,40648
1709402,a1226,10515
1709402,a1230,10511
1709402,a1232,10442
1709402,a1233,10504
1709402,a1239,10442
1709402,a1239,10778
1709402,a1243,10237
1709402,a1252,20413
1709402,a1263,10162
1709402,a1267,10911
1709402,a1272,31418
1709402,a1290,30776
1709402,a1293,30203
1709402,a1302,30092
1709402,a1310,10373
1709402,a1317,10681
1709402,a1320,10438
1709402,a1324,10757
1709402,a1327,30092
1709402,a1328,10441
1709402,a1329,10012
1709402,a1338,20410
1709402,a1340,10211
1709402,a1340,10234
1709402,a1341,10664
1709402,a1342,10375
1709402,a1346,10380
1709402,a1348,10072
1709402,a1351,10035
1709402,a1370,10082
1709402,a1374,10072
1709402,a1375,10441
1709402,a1375,20363
1709402,a1377,10106
1709402,a1378,10375
1709402,a1385,10072
1709402,a1387,10593
1709402,a1389,10441
1709402,a1400,10375
1709402,a1422,10106
1709402,a1435,10441
1709402,a1436,20404
1709402,a1440,10106
1709402,a1447,10911
1709402,a1449,10019
1709402,a1467,10380
1709402,a1469,10302
1709402,a1471,10241
1709402,a1482,10441
1709402,a1484,10017
1709402,a1485,20398
1709402,a1486,30223
1709402,a1488,30028
1709402,a1488,30225
1709402,a1494,10072
1709402,a1495,10944
1709402,a1497,30203
1709402,a1500,10189
1709402,a1502,10687
1709402,a1506,10374
1709402,a1507,30223
1709402,a1508,30240
1709402,a1517,10275
1709402,a1519,10712
1709402,a1522,10056
1709402,a1530,10717
1709402,a1535,11183
1709402,a1536,10189
1709402,a1536,10562
1709402,a1542,10687
1709402,a1544,10189
1709402,a1544,10554
1709402,a1546,10591
1709402,a1546,10918
1709402,a1553,10562
1709402,a1554,10019
1709402,a1558,10127
1709402,a1562,10911
1709402,a1569,10237
1709402,a1576,40006
1709402,a1582,10619
1709402,a1587,30226
1709402,a1591,10604
1709402,a1593,10602
1709402,a1594,10214
1709402,a1610,10911
1709402,a1628,10441
1709402,a1631,10564
1709402,a1636,10588
1709402,a1646,31418
1709402,a1648,10160
1709402,a1649,10562
1709402,a1650,10019
1709402,a1652,10098
1709402,a1655,10108
1709402,a1660,10017
1709402,a1661,31418
1709402,a1663,30223
1709402,a1664,30028
1709402,a1664,30225
1709402,a1665,40006
1709402,a1666,10017
1709402,a1673,10072
1709402,a1677,10313
1709402,a1678,10687
1709402,a1679,10921
1709402,a1681,10374
1709402,a1682,30223
1709402,a1683,30240
1709402,a1687,10189
1709402,a1690,10275
1709402,a1695,30203
1709402,a1699,10017
1709402,a1703,40006
1709402,a1708,10625
1709402,a1709,40006
1709402,a1711,10653
1709402,a1715,10017
1709402,a1733,10057
1709402,a1734,10783
1709402,a1738,40022
1709402,a1746,40006
1709402,a1747,11151
1709402,a1755,10911
1709402,a1756,10441
1709402,a1760,10133
1709402,a1765,10783
1709402,a1769,10039
1709402,a1777,10394
1709402,a1777,11157
1709402,a1784,10783
1709402,a1786,10802
1709402,a1795,10911
1709402,a1799,30106
1709402,a1799,31407
1709402,a1802,10039
1709402,a1809,10648
1709402,a1812,30106
1709402,a1812,31407
1709402,a1813,10485
1709402,a1814,10441
1709402,a1816,10238
1709402,a1816,11165
1709402,a1822,10173
1709402,a1822,10554
1709402,a1829,30092
1709402,a1830,30236
1709402,a1830,40006
1709402,a1832,10189
1709402,a1832,10562
1709402,a1837,10647
1709402,a1838,10782
1709402,a1843,10106
1709402,a1847,40006
1709402,a1863,10437
1709402,a1865,10275
1709402,a1871,11058
1709402,a1874,10173
1709402,a1874,10554
1709402,a1878,10998
1709402,a1881,40006
1709402,a1885,11151
1709402,a1895,10274
1709402,a1899,10619
1709402,a1914,10437
1709402,a1917,10998
1709402,a1921,30223
1709402,a1924,40006
1709402,a1926,10687
1709402,a1927,10990
1709402,a1928,31408
1709402,a1935,10106
1709402,a1937,30223
1709402,a1941,10911
1709402,a1944,31418
1709402,a1945,30156
1709402,a1948,10556
1709402,a1948,30092
1709402,a1950,30763
1709402,a1957,10153
1709402,a1961,10641
1709402,a1964,10998
1709402,a1968,11139
1709402,a1973,10802
1709402,a1974,11139
1709402,a1980,10106
1709402,a1984,40006
1709402,a1985,30202
1709402,a1994,10789
1709402,a1998,30236
1709402,a1998,40006
1709402,a2014,10404
1709402,a2015,11139
1709402,a2016,10062
1709402,a2018,10553
1709402,a2025,10596
1709402,a2025,11037
1709402,a2026,10441
1709402,a2031,30184
1709402,a2034,10017
1709402,a2036,40006
1709402,a2042,11139
1709402,a2048,40006
1709402,a2058,11139
1709402,a2059,10596
1709402,a2059,11037
1709402,a2062,10275
1709402,a2068,30781
1709402,a2068,40228
1709402,a2071,10441
1709402,a2073,10584
1709402,a2073,10588
1709402,a2076,20404
1709402,a2078,11139
1709402,a2085,10047
1709402,a2089,11139
1709402,a2096,30202
1709402,a2099,30781
1709402,a2099,40228
1709402,a2106,30781
1709402,a2106,40228
1709402,a2111,10260
1709402,a2114,30781
1709402,a2117,31333
1709402,a2122,30236
1709402,a2122,40006
1709402,a2125,10619
1709402,a2130,10808
1709402,a2131,30236
1709402,a2131,40006
1709402,a2135,10160
1709402,a2136,10535
1709402,a2137,10108
1709402,a2139,10019
1709402,a2142,10234
1709402,a2151,30781
1709402,a2152,10808
1709402,a2161,10620
1709402,a2167,11167
1709402,a2170,10335
1709402,a2170,11181
1709402,a2172,11022
1709402,a2177,10234
1709402,a2185,30781
1709402,a2185,40228
1709402,a2189,10333
1709402,a2194,10172
1709402,a2197,40006
1709402,a2204,10274
1709402,a2205,10108
1709402,a2207,10019
1709402,a2210,30223
1709402,a2213,10234
1709402,a2217,10801
1709402,a2227,10990
1709402,a2229,30236
1709402,a2229,40006
1709402,a2231,10384
1709402,a2232,10172
1709402,a2238,10276
1709402,a2248,10133
1709402,a2253,30236
1709402,a2253,40006
1709402,a2254,30223
1709402,a2255,10108
1709402,a2264,10019
1709402,a2266,10035
1709402,a2276,10160
1709402,a2285,10654
1709402,a2288,10274
1709402,a2291,10035
1709402,a2299,10453
1709402,a2300,11139
1709402,a2303,30236
1709402,a2303,40006
1709402,a2312,40224
1709402,a2334,30236
1709402,a2334,40006
1709402,a2337,11074
1709402,a2339,11067
1709402,a2340,30236
1709402,a2340,40006
1709402,a2346,10234
1709402,a2350,40006
1709402,a2362,10441
1709402,a2364,10094
1709402,a2366,30213
1709402,a2370,10441
1709402,a2371,10086
1709402,a2371,10094
1709402,a2372,10635
1709402,a2378,10532
1709402,a2380,30236
1709402,a2380,40006
1709402,a2385,10955
1709402,a2388,10274
1709402,a2390,10453
1709402,a2395,40006
1709402,a2400,30223
1709402,a2403,10241
1709402,a2404,30236
1709402,a2404,40006
1709402,a2405,10332
1709402,a2408,30781
1709402,a2408,40228
1709402,a2413,10033
1709402,a2415,10014
1709402,a2418,30214
1709402,a2420,10133
1709402,a2422,10620
1709402,a2423,30214
1709402,a2424,10990
1709402,a2426,10553
1709402,a2428,10407
1709402,a2431,30214
1709402,a2434,10525
1709402,a2442,30214
1709402,a2443,10133
1709402,a2448,10504
1709402,a2450,10511
1709402,a2457,30214
1709402,a2465,10454
1709402,a2469,30236
1709402,a2469,40006
1709402,a2474,30214
1709402,a2476,10274
1709402,a2478,10660
1709402,a2479,10407
1709402,a2483,10302
1709402,a2485,10048
1709402,a2489,10802
1709402,a2494,10441
1709402,a2495,30214
1709402,a2499,40006
1709402,a2500,10944
1709402,a2503,10911
1709402,a2510,10647
1709402,a2511,10464
1709402,a2512,10948
1709402,a2516,10108
1709402,a2524,10437
1709402,a2528,40006
1709402,a2529,10944
1709402,a2532,10911
1709402,a2539,31418
1709402,a2542,30763
1709402,a2552,10782
1709402,a2553,10035
1709402,a2558,30236
1709402,a2558,40006
1709402,a2563,10275
1709402,a2567,10035
1709402,a2568,11035
1709402,a2571,10314
1709402,a2581,10275
1709402,a2584,40006
1709402,a2586,10237
1709402,a2602,10106
1709402,a2604,10035
1709402,a2606,30214
1709402,a2609,10302
1709402,a2611,10133
1709402,a2616,10441
1709402,a2627,10274
1709402,a2628,10035
1709402,a2637,30781
1709402,a2637,40228
1709402,a2639,11010
1709402,a2643,10601
1709402,a2646,11028
1709402,a2648,30214
1709402,a2650,10133
1709402,a2656,11016
1709402,a2657,40710
1709402,a2659,30214
1709402,a2662,10274
1709402,a2664,10133
1709402,a2666,11151
1709402,a2669,11004
1709402,a2675,10628
1709402,a2676,11183
1709402,a2678,30214
1709402,a2680,10133
1709402,a2684,10457
1709402,a2685,11139
1709402,a2689,10274
1709402,a2692,40006
1709402,a2696,11016
1709402,a2697,40708
1709402,a2699,30214
1709402,a2700,10441
1709402,a2715,40022
1709402,a2721,11160
1709402,a2723,40006
1709402,a2730,10640
1709402,a2734,10464
1709402,a2738,10133
1709402,a2744,10459
1709402,a2750,10274
1709402,a2751,10647
1709402,a2752,30236
1709402,a2752,40006
1709402,a2761,10619
1709402,a2768,30214
1709402,a2773,10441
1709402,a2780,30214
1709402,a2782,20413
1709402,a2784,10476
1709402,a2787,31418
1709402,a2790,11183
1709402,a2796,10647
1709402,a2801,10384
1709402,a2813,30236
1709402,a2813,40006
1709402,a2814,10789
1709402,a2821,30226
1709402,a2824,40006
1709402,a2835,30154
1709402,a2838,30236
1709402,a2838,40006
1709402,a2841,10133
1709402,a2858,30236
1709402,a2858,40006
1709402,a2861,11074
1709402,a2862,11067
1709402,a2863,30236
1709402,a2863,40006
1709402,a2866,10789
1709402,a2874,20403
1709402,a2875,10776
1709402,a2876,10214
1709402,a2876,11132
1709402,a2879,30236
1709402,a2879,40006
1709402,a2881,10802
1709402,a2883,10189
1709402,a2885,20413
1709402,a2887,10648
1709402,a2889,30214
1709402,a2890,10776
1709402,a2893,10545
1709402,a2894,10035
1709402,a2897,11183
1709402,a2900,30092
1709402,a2902,30763
1709402,a2914,10026
1709402,a2916,30214
1709402,a2919,10434
1709402,a2922,10252
1709402,a2926,10380
1709402,a2927,10057
1709402,a2931,30214
1709402,a2935,20410
1709402,a2936,30236
1709402,a2936,40006
1709402,a2938,30214
1709402,a2941,10644
1709402,a2943,10940
1709402,a2956,30214
1709402,a2959,10189
1709402,a2967,10252
1709402,a2974,10596
1709402,a2976,30214
1709402,a2983,10705
1709402,a2983,20396
1709402,a2989,10604
1709402,a2992,30214
1709402,a2993,10333
1709402,a3000,30781
1709402,a3000,40228
1709402,a3007,30214
1709402,a3009,10274
1709402,a3010,10944
1709402,a3010,10990
1709402,a3012,30037
1709402,a3014,10373
1709402,a3024,30246
1709402,a3031,30037
1709402,a3032,30214
1709402,a3034,10373
1709402,a3038,40425
1709402,a3047,20413
1709402,a3049,10275
1709402,a3050,10990
1709402,a3052,30214
1709402,a3061,10252
1709402,a3061,10780
1709402,a3071,10106
1709402,a3071,10410
1709402,a3073,30214
1709402,a3074,10990
1709402,a3078,30214
1709402,a3087,40006
1709402,a3088,10789
1709402,a3096,40006
1709402,a3101,10020
1709402,a3107,10018
1709402,a3111,10133
1709402,a3116,10441
1709402,a3118,30214
1709402,a3120,10802
1709402,a3123,40006
1709402,a3124,10944
1709402,a3127,10139
1709402,a3127,30191
1709402,a3129,10911
1709402,a3131,10647
1709402,a3150,10256
1709402,a3153,30092
1709402,a3155,30763
1709402,a3160,10106
1709402,a3164,10648
1709402,a3167,10211
1709402,a3167,10234
1709402,a3169,10020
1709402,a3176,10903
1709402,a3180,10647
1709402,a3183,10035
1709402,a3188,11183
1709402,a3193,30236
1709402,a3193,40006
1709402,a3199,10619
1709402,a3201,30236
1709402,a3201,40006
1709402,a3208,10648
1709402,a3211,30092
1709402,a3213,30763
1709402,a3216,10106
1709402,a3222,30236
1709402,a3222,40006
1709402,a3243,30236
1709402,a3243,40006
1709402,a3246,11067
1709402,a3247,30236
1709402,a3247,40006
1709402,a3250,10808
1709402,a3251,10789
1709404,t0,10051
1709404,s0,10051
1709404,a0,10654
1709404,a5,10360
1709404,a6,10370
1709404,a7,30092
1709404,a8,30763
1709404,a16,30149
1709404,a18,20366
1709404,a20,10401
1709404,a23,10441
1709404,a28,10385
1709404,a28,40418
1709404,a28,40420
1709404,a30,10384
1709404,a31,10485
1709404,a34,20366
1709404,a36,20404
1709404,a37,10762
1709404,a40,20366
1709404,a44,10620
1709404,a45,10762
1709404,a49,40228
1709404,a50,10832
1709404,a53,30263
1709404,a54,30246
1709404,a56,10385
1709404,a56,40418
1709404,a56,40420
1709404,a58,30023
1709404,a58,30092
1709404,a58,30763
1709404,a63,10123
1709404,a64,10385
1709404,a65,10022
1709404,a67,20416
1709404,a68,10360
1709404,a69,10370
1709404,a71,10838
1709404,a75,20409
1709404,a77,10022
1709404,a79,30092
1709404,a79,30763
1709404,a83,10024
1709404,a98,10506
1709404,a102,10700
1709404,a109,30263
1709404,a111,30019
1709404,a113,10360
1709404,a114,10370
1709404,a116,10838
1709404,a127,30240
1709404,a130,11128
1709404,a138,11163
1709404,a140,10625
1709404,a141,10955
1709404,a141,30761
1709404,a146,30214
1709404,a150,10022
1709404,a152,10250
1709404,a155,20409
1709404,a160,20410
1709404,a162,40429
1709404,a164,31166
1709404,a166,30613
1709404,a168,30616
1709404,a170,30680
1709404,a170,40160
1709404,a172,30702
1709404,a174,31188
1709404,a176,31196
1709404,a178,40185
1709404,a180,31199
1709404,a182,31042
1709404,a184,31206
1709404,a186,31210
1709404,a188,31217
1709404,a194,31248
1709404,a196,10576
1709404,a196,31268
1709404,a197,30062
1709404,a200,31401
1709404,a201,31268
1709404,a201,40425
1709404,a208,10274
1709404,a213,30148
1709404,a216,30263
1709404,a220,30237
1709404,a220,30256
1709404,a229,30214
1709404,a230,20410
1709404,a233,10098
1709404,a236,10620
1709404,a237,10016
1709404,a237,11159
1709404,a240,10014
1709404,a243,20410
1709404,a244,10022
1709404,a250,30214
1709404,a253,10098
1709404,a254,10576
1709404,a256,20363
1709404,a259,10106
1709404,a261,10955
1709404,a272,10360
1709404,a277,10834
1709404,a284,10673
1709404,a288,10511
1709404,a289,30213
1709404,a294,10805
1709404,a296,10558
1709404,a299,10360
1709404,a302,10620
1709404,a304,10490
1709404,a305,10587
1709404,a311,10461
1709404,a313,10625
1709404,a314,20413
1709404,a316,10625
1709404,a317,10071
1709404,a318,10532
1709404,a320,20400
1709404,a324,20410
1709404,a326,30270
1709404,a328,40217
1709404,a329,20398
1709404,a330,20355
1709404,a338,30246
1709404,a339,10148
1709404,a347,10576
1709404,a350,10360
1709404,a353,10370
1709404,a355,10838
1709404,a359,20410
1709404,a361,30214
1709404,a363,10422
1709404,a364,10623
1709404,a370,10576
1709404,a373,11035
1709404,a380,10146
1709404,a382,10385
1709404,a383,10022
1709404,a385,10374
1709404,a388,10625
1709404,a391,30240
1709404,a394,30263
1709404,a395,30246
1709404,a399,10620
1709404,a411,10654
1709404,a412,10062
1709404,a414,10360
1709404,a417,10370
1709404,a419,10838
1709404,a423,10471
1709404,a423,11185
1709404,a425,10955
1709404,a431,10454
1709404,a435,30214
1709404,a439,10022
1709404,a441,10457
1709404,a446,30263
1709404,a448,30142
1709404,a448,30583
1709404,a453,10350
1709404,a455,10360
1709404,a456,10370
1709404,a460,11153
1709404,a462,10373
1709404,a463,10955
1709404,a466,10274
1709404,a468,30154
1709404,a471,11185
1709404,a473,10108
1709404,a475,10308
1709404,a480,10022
1709404,a483,40042
1709404,a485,10080
1709404,a487,10384
1709404,a489,30214
1709404,a491,10256
1709404,a493,10360
1709404,a495,10421
1709404,a496,10360
1709404,a497,10370
1709404,a499,10838
1709404,a502,10208
1709404,a505,10817
1709404,a509,10384
1709404,a515,11159
1709404,a520,10234
1709404,a532,30214
1709404,a534,10148
1709404,a537,10173
1709404,a538,10120
1709404,a540,10360
1709404,a541,10370
1709404,a543,10836
1709404,a544,10256
1709404,a544,10819
1709404,a549,10203
1709404,a563,30214
1709404,a565,10148
1709404,a567,10146
1709404,a569,10385
1709404,a570,10376
1709404,a576,10133
1709404,a577,10156
1709404,a579,10778
1709404,a587,10619
1709404,a588,11128
1709404,a591,10527
1709404,a597,10678
1709404,a597,11132
1709404,a599,10502
1709404,a599,10506
1709404,a601,30238
1709404,a602,20410
1709404,a606,10072
1709404,a608,10360
1709404,a610,10647
1709404,a611,10360
1709404,a612,10203
1709404,a614,10838
1709404,a615,40016
1709404,a621,30214
1709404,a623,10148
1709404,a625,10108
1709404,a627,10214
1709404,a628,30142
1709404,a628,30583
1709404,a633,30137
1709404,a633,30230
1709404,a634,30144
1709404,a634,30216
1709404,a636,10894
1709404,a636,30133
1709404,a638,10214
1709404,a638,30015
1709404,a641,10459
1709404,a643,10061
1709404,a649,10360
1709404,a650,10370
1709404,a651,10677
1709404,a652,10757
1709404,a658,10538
1709404,a659,30238
1709404,a662,10527
1709404,a667,10022
1709404,a670,10638
1709404,a671,10016
1709404,a671,11159
1709404,a680,10014
1709404,a687,30214
1709404,a692,10080
1709404,a694,10381
1709404,a695,10535
1709404,a700,30214
1709404,a702,10118
1709404,a703,10647
1709404,a706,10250
1709404,a707,30214
1709404,a711,10619
1709404,a722,10251
1709404,a724,10635
1709404,a725,10654
1709404,a726,10027
1709404,a728,40217
1709404,a731,10384
1709404,a737,10368
1709404,a739,10320
1709404,a739,40001
1709404,a742,30214
1709404,a744,10593
1709404,a745,20410
1709404,a753,10123
1709404,a754,10620
1709404,a756,10955
1709404,a756,30761
1709404,a759,10146
1709404,a761,10022
1709404,a765,10647
1709404,a766,30214
1709404,a767,10746
1709404,a769,10250
1709404,a770,30214
1709404,a771,10308
1709404,a777,30142
1709404,a777,30583
1709404,a780,30203
1709404,a782,30010
1709404,a789,30214
1709404,a790,10802
1709404,a792,10623
1709404,a796,30212
1709404,a798,30246
1709404,a799,10080
1709404,a799,10148
1709404,a803,10677
1709404,a804,10360
1709404,a805,10370
1709404,a807,10838
1709404,a813,40228
1709404,a816,30214
1709404,a819,10319
1709404,a822,10385
1709404,a825,30184
1709404,a827,10133
1709404,a828,10340
1709404,a828,10350
1709404,a829,10558
1709404,a833,30214
1709404,a834,10080
1709404,a836,10108
1709404,a838,10535
1709404,a839,10108
1709404,a843,20404
1709404,a846,30214
1709404,a847,20404
1709404,a849,30240
1709404,a855,40390
1709404,a856,40020
1709404,a860,10335
1709404,a860,11181
1709404,a861,10660
1709404,a865,11153
1709404,a867,10360
1709404,a868,10370
1709404,a873,10303
1709404,a879,10667
1709404,a880,30009
1709404,a880,30010
1709404,a880,30011
1709404,a884,10567
1709404,a887,40258
1709404,a889,10320
1709404,a891,10246
1709404,a893,10072
1709404,a894,10360
1709404,a895,10370
1709404,a896,10203
1709404,a900,40626
1709404,a903,31207
1709404,a911,30214
1709404,a912,20398
1709404,a913,10181
1709404,a915,10619
1709404,a920,40020
1709404,a923,40636
1709404,a926,40626
1709404,a930,30214
1709404,a931,10746
1709404,a935,10955
1709404,a937,40582
1709404,a939,10108
1709404,a941,10308
1709404,a944,10360
1709404,a945,10370
1709404,a950,10746
1709404,a951,10647
1709404,a952,10955
1709404,a957,10623
1709404,a960,10308
1709404,a962,10198
1709404,a962,10320
1709404,a963,10373
1709404,a964,10246
1709404,a967,10201
1709404,a973,10118
1709404,a975,10620
1709404,a979,10105
1709404,a990,30214
1709404,a991,10802
1709404,a996,11185
1709404,a1001,10360
1709404,a1002,10370
1709404,a1004,10838
1709404,a1009,10505
1709404,a1011,11128
1709404,a1016,11035
1709404,a1018,10454
1709404,a1024,30154
1709404,a1027,20410
1709404,a1032,10376
1709404,a1033,30212
1709404,a1033,31402
1709404,a1037,10819
1709404,a1040,10638
1709404,a1041,10654
1709404,a1042,10596
1709404,a1042,11037
1709404,a1043,10380
1709404,a1045,10261
1709404,a1046,40016
1709404,a1048,10063
1709404,a1048,11086
1709404,a1051,11184
1709404,a1052,10305
1709404,a1054,10146
1709404,a1056,10376
1709404,a1056,10910
1709404,a1057,10667
1709404,a1058,10980
1709404,a1059,10819
1709404,a1059,10820
1709404,a1067,30214
1709404,a1074,10469
1709404,a1078,10805
1709404,a1080,10558
1709404,a1082,10360
1709404,a1085,10370
1709404,a1087,10838
1709404,a1091,10620
1709404,a1098,10625
1709404,a1100,10146
1709404,a1102,10022
1709404,a1103,20410
1709404,a1106,10635
1709404,a1110,10654
1709404,a1115,10203
1709404,a1123,10461
1709404,a1124,10746
1709404,a1127,20396
1709404,a1136,10700
1709404,a1138,10777
1709404,a1140,30256
1709404,a1142,30148
1709404,a1145,10024
1709404,a1150,10955
1709404,a1152,30092
1709404,a1152,30763
1709404,a1153,10955
1709404,a1157,10114
1709404,a1160,10250
1709404,a1162,20410
1709404,a1169,10123
1709404,a1173,10593
1709404,a1185,10022
1709404,a1187,10146
1709404,a1190,10625
1709404,a1195,10445
1709404,a1196,10654
1709404,a1197,10305
1709404,a1199,10706
1709404,a1202,10360
1709404,a1205,10370
1709404,a1213,10024
1709404,a1214,30214
1709404,a1222,10376
1709404,a1223,30212
1709404,a1223,31402
1709404,a1229,10203
1709404,a1235,10256
1709404,a1239,10619
1709404,a1251,30213
1709404,a1257,30263
1709404,a1258,30246
1709404,a1260,11153
